Style Salon,"Shop No 07, Sukur Garden, Kolshet Road-Sandoz Baug, Sandoz Baug, Thane - 400607, Near Runwal Pearl",07947176088
Perfect Extensions,"Shop No 32,Fam CHS,Sector 11, Sector 19, Kopar Khairane, Navi Mumbai - 400709, (Also @ Vashi Sector 30 A,Near Vashi Station)",07947187846
Jawed Habib Hair & Beauty S..®,"Lopes House, Vasai West, Palghar - 401202, Opposite B K School, Village Manickpur, Near Z P Marathi School",07947172657
Namastey Salon,"56A, Patel Heritage, Hiranandani, Kharghar Sector 7, Navi Mumbai - 410210, Near Hiranandani Crystal Court",07947173706
Jawed Habib Hair & Beauty S..®,"Shop No 8, Helix 3, Ground Floor, L B S Marg, Ghatkopar West, Mumbai - 400086, Near Vijay Sales",07947171384
Kings and Queens (A Family ..,"Shop No.10,Asiatic Arcade, Vartak Nagar-Thane West, Thane - 400606, Oop Mitali Heights",07947184176
Laura Salon,"Shop No 4, Anand Niwas, Mangalwadi Road, Girgaon, Mumbai - 400004, Next to Gaiwadi",07947171624
Plush The Family Salon,"Shop No.04, Om Shrushti Chs,, Sector 20, Plot No. 51,, Kharghar, Navi Mumbai - 410210, Opp Ramshet Thakur School,",07947190870
Om Sai Look Salon & Spa,"Reliance Building,1st Floor,, 269,D.N.Road, Fort, Mumbai - 400001, Near Citibank,And Residency Hotel",07947185439
Esthetique Classic,"1st floor , daulatram mansion, 6th kitridge road, Colaba, Mumbai - 400005",07947179437
Lookout Salon Academy,"Shop No 15/16 Oswal Niwas, Dhanukar Wadi Road, Kandivali West, Mumbai - 400067, Behind Mahavir Nagar Bus Stop",07947174680
Alana Family Salon,"Shop No.2, Balaji Enclave, Plot No. 14, Sector 21, Kamothe, Navi Mumbai - 410206, Opposite Bhagwati Heritage",07947457845
Mookh Salons & Academy Pvt ..,"G/3, Sez Plaza Building, Marve Road, Malad West, Mumbai - 400064, Near Nutan School & Opposite Shiv Sagar Restaurant",07947458018
Sapnas Salon & Beauty Clini..,"Shop No .44/B, Vishal Co Oprative Society, M V Road,Andheri Kurla Road, Andheri East, Mumbai - 400069, Near Vishal Hall",07947180619
Roop The Family Salon,"Shop No 14, Satellite Towers Phase 2, Flim City Road,, Goregaon East, Mumbai - 400063, Gokul Dham Colony",08045796545
Shilpi Beauty Parlour,"Vasant Pride CHS, Opp. Gokul Garden CHS, Thakur Complex, Kandivali East, Mumbai - 400101, Near Asmi Beauty Salon",07947462566
Skaista Signature Salon,"Shop No.7/8, LT Road, Goregaon West, Mumbai - 400104, Opp-Gurudwara",07947187599
Louis Unisex Salon,"Twinkle Apartments , B Wing 101, Off Link Road, Andheri West, Mumbai - 400053, Near Infiniti Mall",07947226149
Kapils Salon,"Shop No. 149-152, 2 ND Floor , Raghuleela Mall, Station Road, Vashi, Navi Mumbai - 400703, Opp Vashi Railway Station",07947170348
Jawed Habib Hair & Beauty S..®,"Shop No 1, German Pride Building, Tardeo, Mumbai - 400034, Opposite Mahindra Heights, Near AC Market",07947172443
B. Bride Beauty Salon,"101, Varekar Chawl, New Pali Road,, Dr Ambedkar Road, Khar West, Mumbai - 400052, Opposite Jatt Garden,",07947189097
Lakme Salon,"1st Floor, Building No 5, Shelar Park, Khadakpada Circle, Kalyan West, Kalyan - 421301, Next to Mc Donalds",07947170831
The Head Space Salon,"Brahma Niwas, 14th Road, Khar West, Mumbai - 400052, Next to Ministry Of Crabs",07947457985
Jawed Habib Hair Studio,"Shop No 1 Chincholi Apts, Chincholi Bunder Road-Malad West, Malad West, Mumbai - 400064, Near Lila Hospital.. Opp Shah Trading Company",07947191975
S P Salon,"Shop No 10, Bayside Arcade Ashoka Tower, Dr Ambedkar Road, Parel, Mumbai - 400012, Next to ITC",07947181725
Shree Balaji Mens Parlour &..,"Shop No.3, Gayatri CHS, Vivanta Apt., Lake Road, Bhandup West, Mumbai - 400078, Near Police Chowki",07947439745
Hair and Beauty Mahavir Nag..,"Shop No.9, Raj Garden Co-Operative Housing Society Pvt Ltd, Mahavir Nagar, Kandivali West, Mumbai - 400067, Besides Royal Chemist, Near Axis Bank",07947181936
Serenity Skies The Salon,"Runwal Shopping Complex, A-1, 42, Road No 15, Chembur East, Mumbai - 400071, Near Mumbai Bank",07947171013
Professional Ladies Salon,"Shop No- 7, Future Pride , Sector 34/B, Kharghar, navi mumbai - 410210, Near Bank Of India",07947208429
Da Mascon Family Salon,"Lila Park Bldg, Shop No .1,2,3 , Gr Floor, Yari Road Versova, Andheri West, Mumbai - 400061, Opp Mandir Masjid",07947078895
Looks Hair And Beauty Unise..,"A 1 Grace Chamber, Amrut Wadi, Chakala-Andheri East, Mumbai - 400093, Near Gurudwara",07947190524
Hair And Care Unisex Salon,"133/1 Dillawar Mansion, Dimtikar Road-Mumbai Central, Mumbai Central, Mumbai - 400008, Next to Ahmed Sailar School",07947479753
Ravis The Family Salon,"Sai Prasad CHS Plot No 24/D-5, Savarkar Nagar, Savarkar Nagar-thane West, Thane - 400606, Near Veer Hospital",07947455182
Smart Cut Family Salon,"Shop No.1, Deep Sundar Lane Building, Sundar Lane, Malad West, Mumbai - 400064, Next to Shree Balaji International School",08045788740
Avon Beauty Parlour,"Shop No 11,12, Flat No 3/A, AVON Chsl, Kandivali East, Mumbai - 400101, Near Avenue Hotel, Thakur Complex",07947170964
Marise Marrel,"Shop No 1, Stadium House, Veer Nariman Road, Churchgate, Mumbai - 400020, Opposite Ambassador Hotel",+(91)-022-22820756
Technical Service Network,"Manpada Road-Dombivli East, Dombivli East, Thane - 421201, Saroday Padurag Wadi",07947273753
Vertu Unisex Salon,"Aster, A-1, Office No 4, 1st Floor, Mukta Residency, Kalyan Shill Road, Khidkali, Thane - 421204, Besides Regent Honda Showroom",07947182274
Anellas Unisex Salon,"142, Sunrise Apartment ,Sher E Punjab, Mahakali Caves Road, Mahakali-Andheri East, Mumbai - 400093, Next to Kotak Mahindra Bank Ltd, Opposite St Dominic Savio School",07947185465
Jawedhabib Salon & Academy,"Shop No 9 & 10 1st Floor R-Odeon Mall Plot No 194, 90 Feet Road, Ghatkopar East, Mumbai - 400077, Vallabh Baug",07947185436
Ethics Salon,"Shop No 3 Darshan Building, R B Kadam Marg, Ghatkopar West, Mumbai - 400084, Near Sidhi Ganesh Mandir",07947188228
Lasea,"233 Nazmi Building, D N Road, Fort, Mumbai - 400001, Near Handloom House",07947184269
Fringe Unisex Salon And Aca..,"Shop No D 12 Kesar Chsl, Charkop, Kandivali West, Mumbai - 400067, Opposite Bhagwati Veg Restaurant",07947404514
Toni & Guy,"Rajni Mahal Building, Tardeo, Mumbai - 400034, Near Maji Sagar Hotel Opp A C Market",07947225517
Riddhi Siddhi Unisex Salon,"15, Mulji House, Veer Sawarkar Marg, Prabhadevi, Mumbai - 400025, Opp Prabhadevi Police Chowki",07947172923
Maitree Makeup Mantra,"Shop No 1 Mageshi Flora C Wings, Vishnu Nagar, Kalyan West, Kalyan - 421301",07947226000
A T Unisex Salon,"Shop No 1 Samruddhi Guruprasad, Patharli Road, Dombivli East, Thane - 421201, Near Shantinagar School",07947266718
Chun Cham Fashion Salon,"Shop No 16/19, Cinemax Shopping Center, Kanakia Road, Mira Road, Thane - 401107, Next to Box Office",07947171752
Sparkling Beauty Parlor,"Shop No 2, Capm No 4, Gundavali Gaothan, Azad Rd, Andheri East, Mumbai - 400069, Behind Kamgar Kalyan Kendra",07947190799
Vjs Hair & Beauty Spa,"Shop No 3, Vikas Complex, Thane West, Thane - 400602, Castle Mill Compound",07947177943
Maitri Salon By Team Jeevan,"Shop No 21, Acme Amay, Vishveshwar Nagar Road, Goregaon East, Mumbai - 400063, Near Udpi Hotel, Off Aarey Road",07947390483
Skaista Signature Salon,"Gaurav Galaxy Shop No 33,34,35,36 Poonam Estate Pluster 2, Mira Road, Thane - 401107, Near Sristi Complex",07947192622
Be U Smart Salon,"Shop No 2 and 3, Moreshwar Tower, M G Road, Mulund West, Mumbai - 400080, Opp Sarthi Health Centre",07947462501
VJS Hair Master,"Shop No 7, Tej Manjul Apartment, Tejpal Road, Vile Parle East, Mumbai - 400057, Opposite Cafe Coffee Day",07947170332
Lakme Salon,"Office No 1 to 4,1st Floor, Chintamani Co-operative Housing Society, Off MG Road, Goregaon West, Mumbai - 400062, Near Waman Hari Pethe Jewellery, Shri Nagar",07947180901
Hair Studio Borivali,"Shop No 2, Billberry Co-operative Housing Society, Ic Colony-borivali West, Mumbai - 400103, Near Corporation Bank",+(91)-022-28923977
Empire Salon,"Shop No 4, Chinoy Mention Building, Mukesh Chauk, Warden Road, Kemps Corner, Mumbai - 400026, Opposite. St. Stephen Church",07947183566
Royal 77 Family Salon,"Shop No 9 Dosti Planet, Dosti Planet North, Mumbra, Thane - 400612, Near Shillphata",07947162419
Ozone Spa & Salon,"G 21, Haware Centurian Mall, Sector 19, Seawoods, Navi Mumbai - 400706, Near Seawood Railway Station, Opposite HP Petrol Pump",07947173227
Identity Hair & Beauty Salo..,"Shop No A 5, Pitale Mansion, V P Road, Charni Road, Mumbai - 400004, Near to Cp Tank Circle Girgaon",07947183587
Sunitaajs Salon,"Shop No 3, Ashoka Tower, Kulupwadi Road, Borivali East, Mumbai - 400066, Opposite Raheja Main Gate",07947174752
Attitude Unisex Salon,"Shop No 1 Bhurhani Heritage, MG Road, Kandivali West, Mumbai - 400067, Opposite Raj Tower",07947169060
Be You Be New,"Shop No:02, C-Wing, Topiwala Society, Jawahar Nagar, Goregaon West, Mumbai - 400104, Opposite Topiwala Mall",07947192525
MNY Salon & Spa,"3 Laxmi Building 1st Floor, Linking Road, Bandra West, Mumbai - 400050, Opposite KFC",07947177067
Shree Services Unisex Salon,"Shop No 21 22 Shreeji Paraiso, Katrap Road, Badlapur, Thane - 421503, Near Panvel Highway",07947201443
Rohit Anand Salon,"Shop No 11, Runwal Grand, 18th Road, Chembur East, Mumbai - 400071, Opposite Gandhi Maidan",07947178616
Be Bold Beauty Care & Spa,"5, Anand Patil Chawl, Shimpoli Village, Borivali West, Mumbai - 400092, Near BMC School",07947172362
Juice Salon,"Shop No 56/ A, Patel Heritage, Sector 7, Kharghar, Navi Mumbai - 410210, Next To Hiranandani",07947170984
Manalis Beauty Salon Spa,"TMC Shop No 81/82, Ghodbunder Road, Anand Nagar-Kasarvadavali, Thane - 400615, Near Parijat Garden Complex, Behind Kasarvadavli Petrol Pump",07947178692
Dynamix Unisex Salon,"Plot No 5, Shop No 2,Om Siddhivinayak Co Operative Housing Society, Swami Vivekanand Nagar, Vasant Vihar-Thane West, Thane - 400610, Opposite Parmarth Niketan",07947186726
Celebrity Beauty Parlour,"Shop No 9, Eden II, Powai, Mumbai - 400076, Hiranandani Garden",07947167970
SSV Beauty,"Shop No 5, Ground Floor, Yashwant Plaza, Navapur Station Road, Boisar, Palghar - 401501, Near My Device Shop, Navapur Naka",07947211892
Sunitaas Salon,"Shop No G/53, Profit Center, Kandivali West, Mumbai - 400067, Next to Dmart, Mahavir Nagar",07947173019
Sparsh Salon & Spa,"Shop No - 87/88,Bldg No -16, Avenue 'J',Rustomjee Evershine,Global City, Narangi Bypass Road, Virar West, Palghar - 401303",07947192341
Xperience Hair & Beauty Sal..,"Shop No 5,Block No 1,Hiranandani Meadows, Thane West, Thane - 400610, Near Vasant Vihar,Opposite Lokeshwar Temple",07947174809
Basecoat Salon,"Shop No 2, Gr Floor, Siddhi Prabha Bldg, Sayani Road, Prabhadevi, Mumbai - 400025, Near Siddhivinayak Temple",07947184115
Shree Hari Family Salon,"6, Pankaj Building, Kamal Apartments, Shanker Lane, Kandivali West, Mumbai - 400067, Near Om Palace Restaurant",07947168561
Snips Salon & Spa,"Shp No 2, Anandi Bhuvan, Veer Savarkar Mrg, Thane West, Thane - 400601, Opp Maharashtra Vidyalaya",07947169545
Black & White Unisex Family..,"Shop Number 3, Maheshwar Niketan ,, Kolbad-Thane West, Thane - 400601, Opposite Vishal Tower",07947455061
Maples Salon & Spa (Unisex),"Shop. No.1, Meena Avenue,, Thane - 400602, Opposite Gajanan Vadapav",07947187449
Urban Looks Salon & Academy,"Shop No 6 Nyayadeep Apartment, Raviraj Oberi Complex, Link Road, Andheri West, Mumbai - 400053, Near Kaliga Hotel",07947179015
Plush The Family Salon,"Shop No.04, Om Shrushti Chs,, Sector 20, Plot No. 51,, Kharghar, Navi Mumbai - 410210, Opp Ramshet Thakur School,",07947190870
Sapnas Salon & Beauty Clini..,"Shop No .44/B, Vishal Co Oprative Society, M V Road,Andheri Kurla Road, Andheri East, Mumbai - 400069, Near Vishal Hall",07947180619
Cut & Care Salon,"Shop No 3 Apoorva Society, Tilak Road, Dombivli East, Thane - 421201, Near Roshan Automobiles",07947456809
Sonali Malekar,"Shop No.13, Eastern Court, Parleshwar Road, Vile Parle East, Mumbai - 400057, Near Aditi Fast Food Restaurant",07947190546
Jawed Habib Hair & Beauty S..®,"Shop No 1, German Pride Building, Tardeo, Mumbai - 400034, Opposite Mahindra Heights, Near AC Market",07947172443
Shivas Stylo (Head Office),"Unit 2-Cl, Ground Floor, Laxmi Industrial Estate, New Link Road, Andheri West, Mumbai - 400053",07947172397
The Style Connexion Salon,"Shop No 1 And 2, Krypton Tower, Ground Floor, New Prabhadevi Road, Prabhadevi, Mumbai - 400025, Near Prabhadevi Mandir",07947169361
Lakme Salon,"Office No 1 to 4,1st Floor, Chintamani Co-operative Housing Society, Off MG Road, Goregaon West, Mumbai - 400062, Near Waman Hari Pethe Jewellery, Shri Nagar",07947180901
Basil Bliss Salon,"Shop No 2&3, Sunrise Building, Lane No 2 Shastri Nagar, Lokhandwala Complex-Andheri West, Mumbai - 400053, Opposite North Exchange",07947177546
Royal 77 Family Salon,"Shop No 9 Dosti Planet, Dosti Planet North, Mumbra, Thane - 400612, Near Shillphata",07947162419
Studio 13 Family Salon,"Shop No 25, Moraj Residency, Sector 16, Sanpada, Navi Mumbai - 400703, Next to Axis Bank",08045791401
Runway Family Spa &salon,"Shop No.2,Adarsh Blg, Pokhran Road No.2, Vasant Vihar-Thane West, Thane - 400610, Near The Kitchen Rastaurant",+(91)-7208292873
Hair and Beauty Mahavir Nag..,"Shop No.9, Raj Garden Co-Operative Housing Society Pvt Ltd, Mahavir Nagar, Kandivali West, Mumbai - 400067, Besides Royal Chemist, Near Axis Bank",07947181936
Smart Cut Family Salon,"Shop No.1, Deep Sundar Lane Building, Sundar Lane, Malad West, Mumbai - 400064, Next to Shree Balaji International School",08045788740
Elegance Salon & Spa,"Opp Yogi Residancy, Yogi Nagar, Borivali West, Mumbai - 400091, Opposite Yogi Rejency Building, and Near Swami Narayan Temple",07947187040
Time Machine Salon,"Shop No 104, 1st Floor, Palm Beach Galleria,, Sector No 19/D,, Vashi, Navi Mumbai - 400703, Near Inox Theatre",07947184366
Tip Top Unisex Salon,"B-33, Ghatla Road, Chembur East, Mumbai - 400071, Opposite Safal Heights, Near Ratna Store",+(91)-022-200848
Hair And Care Unisex Salon,"133/1 Dillawar Mansion, Dimtikar Road-Mumbai Central, Mumbai Central, Mumbai - 400008, Next to Ahmed Sailar School",07947479753
Style Salon,"Shop No 07, Sukur Garden, Kolshet Road-Sandoz Baug, Sandoz Baug, Thane - 400607, Near Runwal Pearl",07947176088
Avon Beauty Parlour,"Shop No 11,12, Flat No 3/A, AVON Chsl, Kandivali East, Mumbai - 400101, Near Avenue Hotel, Thakur Complex",07947170964
Mohin Sabris M S Salon,"Sho No-25 Mira Tower, Lokhandwala Complex-andheri West, Mumbai - 400053, Next to Beuty Glow",07947191462
Serenity Skies The Salon,"Runwal Shopping Complex, A-1, 42, Road No 15, Chembur East, Mumbai - 400071, Near Mumbai Bank",07947171013
Kings and Queens (A Family ..,"Shop No.10,Asiatic Arcade, Vartak Nagar-Thane West, Thane - 400606, Oop Mitali Heights",07947184176
Jawed Habib Hair and Beauty,"14/139 & 14/140 Om Pragati CHS, New Link Road, Kandivali West, Mumbai - 400067, Near Mahavir Nagar Petrol Pump",07947338265
Fab Cut Unisex Hair Salon,"Shop No -29, Ground Floor,Link Plaza, New Link Road, Andheri West, Mumbai - 400053, Behind Shreeji Hotel Oshiwara",07947479765
Chun Cham Fashion Salon,"Shop No 16/19, Cinemax Shopping Center, Kanakia Road, Mira Road, Thane - 401107, Next to Box Office",07947171752
Alana Family Salon,"Shop No.2, Balaji Enclave, Plot No. 14, Sector 21, Kamothe, Navi Mumbai - 410206, Opposite Bhagwati Heritage",07947457845
Jawed Habib Hair & Beauty S..®,"Shop No 8, Helix 3, Ground Floor, L B S Marg, Ghatkopar West, Mumbai - 400086, Near Vijay Sales",07947171384
Perfect Extensions,"Shop No 32,Fam CHS,Sector 11, Sector 19, Kopar Khairane, Navi Mumbai - 400709, (Also @ Vashi Sector 30 A,Near Vashi Station)",07947187846
Elnett Unisex Salon,"Shop No 10, Runwal Anthurium, L B S Marg, Mulund West, Mumbai - 400080, Veena Nagar, Opposite Bank Of Baroda",07947180210
Hair Studio Borivali,"Shop No 2, Billberry Co-operative Housing Society, Ic Colony-borivali West, Mumbai - 400103, Near Corporation Bank",+(91)-022-28923977
Vjs Hair & Beauty Spa,"Shop No 3, Vikas Complex, Thane West, Thane - 400602, Castle Mill Compound",07947177943
Jawedhabib Salon & Academy,"Shop No 9 & 10 1st Floor R-Odeon Mall Plot No 194, 90 Feet Road, Ghatkopar East, Mumbai - 400077, Vallabh Baug",07947185436
Lookout Salon Academy,"Shop No 15/16 Oswal Niwas, Dhanukar Wadi Road, Kandivali West, Mumbai - 400067, Behind Mahavir Nagar Bus Stop",07947174680
Ethics Salon,"Shop No 3 Darshan Building, R B Kadam Marg, Ghatkopar West, Mumbai - 400084, Near Sidhi Ganesh Mandir",07947188228
Gloss Unisex Salon,"Shop 2,New Rupali Building, Evershine Nagar, Malad West, Mumbai - 400064, Near New Link Road",07947188255
Xperience Hair & Beauty Sal..,"Shop No 5,Block No 1,Hiranandani Meadows, Thane West, Thane - 400610, Near Vasant Vihar,Opposite Lokeshwar Temple",07947174809
Mookh Salons & Academy Pvt ..,"G/3, Sez Plaza Building, Marve Road, Malad West, Mumbai - 400064, Near Nutan School & Opposite Shiv Sagar Restaurant",07947458018
Shilpi Beauty Parlour,"Vasant Pride CHS, Opp. Gokul Garden CHS, Thakur Complex, Kandivali East, Mumbai - 400101, Near Asmi Beauty Salon",07947462566
Dreams 29 Unique Family Sal..,"Shop No.1,Shivsthan Apt, Ghodbunder Road, Manpada-Thane West, Thane - 400607, Opp Akansha Garden,Next Acme Zone Bldg",07947190822
Maitree Makeup Mantra,"Shop No 1 Mageshi Flora C Wings, Vishnu Nagar, Kalyan West, Kalyan - 421301",07947226000
Rich Looks Family Salons,"115/117, Sarvaiya Bros,, Swatantrya Veer Savarkar Marg, Mahim, Mumbai - 400016, Opposite Radhabai Hospital",07947190205
Roop The Family Salon,"Shop No 14, Satellite Towers Phase 2, Flim City Road,, Goregaon East, Mumbai - 400063, Gokul Dham Colony",08045796545
Jawed Habib Hair & Beauty S..®,"Lopes House, Vasai West, Palghar - 401202, Opposite B K School, Village Manickpur, Near Z P Marathi School",07947172657
Skaista Signature Salon,"Shop No.7/8, LT Road, Goregaon West, Mumbai - 400104, Opp-Gurudwara",07947187599
B. Bride Beauty Salon,"101, Varekar Chawl, New Pali Road,, Dr Ambedkar Road, Khar West, Mumbai - 400052, Opposite Jatt Garden,",07947189097
Om Sai Look Salon & Spa,"Reliance Building,1st Floor,, 269,D.N.Road, Fort, Mumbai - 400001, Near Citibank,And Residency Hotel",07947185439
S P Salon,"Shop No 10, Bayside Arcade Ashoka Tower, Dr Ambedkar Road, Parel, Mumbai - 400012, Next to ITC",07947181725
Ravis The Family Salon,"Sai Prasad CHS Plot No 24/D-5, Savarkar Nagar, Savarkar Nagar-thane West, Thane - 400606, Near Veer Hospital",07947455182
Professional Ladies Salon,"Shop No- 7, Future Pride , Sector 34/B, Kharghar, navi mumbai - 410210, Near Bank Of India",07947208429
Celebrity Beauty Parlour,"Shop No 9, Eden II, Powai, Mumbai - 400076, Hiranandani Garden",07947167970
Looks Hair And Beauty Unise..,"A 1 Grace Chamber, Amrut Wadi, Chakala-Andheri East, Mumbai - 400093, Near Gurudwara",07947190524
The Head Space Salon,"Brahma Niwas, 14th Road, Khar West, Mumbai - 400052, Next to Ministry Of Crabs",07947457985
Shree Hari Family Salon,"6, Pankaj Building, Kamal Apartments, Shanker Lane, Kandivali West, Mumbai - 400067, Near Om Palace Restaurant",07947168561
Jawed Habib Hair Studio,"Shop No 1 Chincholi Apts, Chincholi Bunder Road-Malad West, Malad West, Mumbai - 400064, Near Lila Hospital.. Opp Shah Trading Company",07947191975
Lakme Salon,"1st Floor, Building No 5, Shelar Park, Khadakpada Circle, Kalyan West, Kalyan - 421301, Next to Mc Donalds",07947170831
Kapils Salon,"Shop No 149 to 152, 2nd Floor Raghuleela Mall, Vashi, Navi Mumbai - 400703, Opp Vashi Railway Station",07947173685
Black & White Unisex Family..,"Shop Number 3, Maheshwar Niketan ,, Kolbad-Thane West, Thane - 400601, Opposite Vishal Tower",07947455061
Fringe Unisex Salon And Aca..,"Shop No D 12 Kesar Chsl, Charkop, Kandivali West, Mumbai - 400067, Opposite Bhagwati Veg Restaurant",07947404514
Angels Salon & Aesthetic Cl..,"Arun Bunglow, Cresent Society, Arun Vaidya Marg, Panch Pakhadi-Thane West, Thane - 400602, Near Kachrali Talao & Next to Utsav Hotel",07947187075
Vertu Unisex Salon,"Aster, A-1, Office No 4, 1st Floor, Mukta Residency, Kalyan Shill Road, Khidkali, Thane - 421204, Besides Regent Honda Showroom",07947182274
The Makeover Studio Unisex ..,"Shop No 4 and 5, Ground Floor , Padmavati Kripa Chs,, Road  No 2 , M G Road, Goregaon West, Mumbai - 400104, Near Thakkar Dairy, Opposite Get Well Chemist",07947192739
A T Unisex Salon,"Shop No 1 Samruddhi Guruprasad, Patharli Road, Dombivli East, Thane - 421201, Near Shantinagar School",07947266718
Technical Service Network,"Manpada Road-Dombivli East, Dombivli East, Thane - 421201, Saroday Padurag Wadi",07947273753
Louis Unisex Salon,"Twinkle Apartments , B Wing 101, Off Link Road, Andheri West, Mumbai - 400053, Near Infiniti Mall",07947226149
Sparkling Beauty Parlor,"Shop No 2, Capm No 4, Gundavali Gaothan, Azad Rd, Andheri East, Mumbai - 400069, Behind Kamgar Kalyan Kendra",07947190799
Riddhi Siddhi Unisex Salon,"15, Mulji House, Veer Sawarkar Marg, Prabhadevi, Mumbai - 400025, Opp Prabhadevi Police Chowki",07947172923
Star Hairs,"Shop No. 106, B Wing, 1st Floor, Sunrise  Building, Lokhandwala Market, Andheri West, Mumbai - 400053, Above Macdonalds",07947189438
Lakme Salon,"Shop No 1 and 2, Ground Floor, C Wing, Phase 4, Lake Prim Ro, Powai, Mumbai - 400076, Next to Lake Home",07947174222
Da Mascon Family Salon,"Lila Park Bldg, Shop No .1,2,3 , Gr Floor, Yari Road Versova, Andheri West, Mumbai - 400061, Opp Mandir Masjid",07947078895
Maitri Salon By Team Jeevan,"Shop No 21, Acme Amay, Vishveshwar Nagar Road, Goregaon East, Mumbai - 400063, Near Udpi Hotel, Off Aarey Road",07947390483
Snips Salon & Spa,"Shp No 2, Anandi Bhuvan, Veer Savarkar Mrg, Thane West, Thane - 400601, Opp Maharashtra Vidyalaya",07947169545
Impression Salon Hair & Bea..,"Shop No 10, Hermes Centre, Plot No 67, Sector 17, Vashi, Navi Mumbai - 400703, Near Mangaldeep Showroom",07947182049
Panache Salon - Advanced Sk..,"Nancy Cottage, Shop H 2/3, Nancy Colony, Borivali East, Mumbai - 400066, Opposite Poddar Kids, Near Jain Mandir",07947181716
VJS Hair Master,"Shop No 7, Tej Manjul Apartment, Tejpal Road, Vile Parle East, Mumbai - 400057, Opposite Cafe Coffee Day",07947170332
Ozone Spa & Salon,"G 21, Haware Centurian Mall, Sector 19, Seawoods, Navi Mumbai - 400706, Near Seawood Railway Station, Opposite HP Petrol Pump",07947173227
Sunitaajs Salon,"Shop No 3, Ashoka Tower, Kulupwadi Road, Borivali East, Mumbai - 400066, Opposite Raheja Main Gate",07947174752
Skaista Signature Salon,"Gaurav Galaxy Shop No 33,34,35,36 Poonam Estate Pluster 2, Mira Road, Thane - 401107, Near Sristi Complex",07947192622
Shree Services Unisex Salon,"Shop No 21 22 Shreeji Paraiso, Katrap Road, Badlapur, Thane - 421503, Near Panvel Highway",07947201443
Empire Salon,"Shop No 4, Chinoy Mention Building, Mukesh Chauk, Warden Road, Kemps Corner, Mumbai - 400026, Opposite. St. Stephen Church",07947183566
Attitude Unisex Salon,"Shop No 1 Bhurhani Heritage, MG Road, Kandivali West, Mumbai - 400067, Opposite Raj Tower",07947169060
Hair Express,"Shop No 2, Baitulhuda A-Wing, Halavool, Kurla West, Mumbai - 400070, Near Goodluck Dairy",+(91)-8689934661
